board_ms,event,detail
3136358,rx_write,handle=1 slot=0 bytes=6 accepted=6 free_before=4166
3136359,tx_frame,handle=1 slot=0 bytes=53 slices=1 mtu=255 kind=reply
3136598,rx_write,handle=1 slot=0 bytes=6 accepted=6 free_before=4166
3136600,tx_frame,handle=1 slot=0 bytes=53 slices=1 mtu=255 kind=reply
3136898,rx_write,handle=1 slot=0 bytes=6 accepted=6 free_before=4166
3136899,tx_frame,handle=1 slot=0 bytes=53 slices=1 mtu=255 kind=reply
3137168,rx_write,handle=1 slot=0 bytes=6 accepted=6 free_before=4166
3137169,tx_frame,handle=1 slot=0 bytes=53 slices=1 mtu=255 kind=reply
3137438,rx_write,handle=1 slot=0 bytes=6 accepted=6 free_before=4166
3137440,tx_frame,handle=1 slot=0 bytes=53 slices=1 mtu=255 kind=reply
3137678,rx_write,handle=1 slot=0 bytes=6 accepted=6 free_before=4166
3137679,tx_frame,handle=1 slot=0 bytes=53 slices=1 mtu=255 kind=reply
3137978,rx_write,handle=1 slot=0 bytes=6 accepted=6 free_before=4166
3137979,tx_frame,handle=1 slot=0 bytes=53 slices=1 mtu=255 kind=reply
3138188,rx_write,handle=1 slot=0 bytes=6 accepted=6 free_before=4166
3138190,tx_frame,handle=1 slot=0 bytes=53 slices=1 mtu=255 kind=reply
3138428,rx_write,handle=1 slot=0 bytes=6 accepted=6 free_before=4166
3138429,tx_frame,handle=1 slot=0 bytes=53 slices=1 mtu=255 kind=reply
3138698,rx_write,handle=1 slot=0 bytes=6 accepted=6 free_before=4166
3138700,tx_frame,handle=1 slot=0 bytes=53 slices=1 mtu=255 kind=reply
3138998,rx_write,handle=1 slot=0 bytes=6 accepted=6 free_before=4166
3139000,tx_frame,handle=1 slot=0 bytes=53 slices=1 mtu=255 kind=reply
3139268,rx_write,handle=1 slot=0 bytes=6 accepted=6 free_before=4166
3139269,tx_frame,handle=1 slot=0 bytes=53 slices=1 mtu=255 kind=reply
3139538,rx_write,handle=1 slot=0 bytes=6 accepted=6 free_before=4166
3139540,tx_frame,handle=1 slot=0 bytes=53 slices=1 mtu=255 kind=reply
3139808,rx_write,handle=1 slot=0 bytes=6 accepted=6 free_before=4166
3139810,tx_frame,handle=1 slot=0 bytes=53 slices=1 mtu=255 kind=reply
3140078,rx_write,handle=1 slot=0 bytes=6 accepted=6 free_before=4166
3140080,tx_frame,handle=1 slot=0 bytes=53 slices=1 mtu=255 kind=reply
3140348,rx_write,handle=1 slot=0 bytes=6 accepted=6 free_before=4166
3140350,tx_frame,handle=1 slot=0 bytes=53 slices=1 mtu=255 kind=reply
3140588,rx_write,handle=1 slot=0 bytes=6 accepted=6 free_before=4166
3140590,tx_frame,handle=1 slot=0 bytes=53 slices=1 mtu=255 kind=reply
3140828,rx_write,handle=1 slot=0 bytes=6 accepted=6 free_before=4166
3140830,tx_frame,handle=1 slot=0 bytes=53 slices=1 mtu=255 kind=reply
3141098,rx_write,handle=1 slot=0 bytes=6 accepted=6 free_before=4166
3141100,tx_frame,handle=1 slot=0 bytes=53 slices=1 mtu=255 kind=reply
3141338,rx_write,handle=1 slot=0 bytes=6 accepted=6 free_before=4166
3141339,tx_frame,handle=1 slot=0 bytes=53 slices=1 mtu=255 kind=reply
3141608,rx_write,handle=1 slot=0 bytes=6 accepted=6 free_before=4166
3141610,tx_frame,handle=1 slot=0 bytes=53 slices=1 mtu=255 kind=reply
3141878,rx_write,handle=1 slot=0 bytes=6 accepted=6 free_before=4166
3141880,tx_frame,handle=1 slot=0 bytes=53 slices=1 mtu=255 kind=reply
3142148,rx_write,handle=1 slot=0 bytes=6 accepted=6 free_before=4166
3142150,tx_frame,handle=1 slot=0 bytes=53 slices=1 mtu=255 kind=reply
3142418,rx_write,handle=1 slot=0 bytes=6 accepted=6 free_before=4166
3142420,tx_frame,handle=1 slot=0 bytes=53 slices=1 mtu=255 kind=reply
3142628,tx_subscribed,handle=1 value=0
3142629,disconnect,handle=1 slot=0 peer=7d:42:43:0c:e8:93 reason=531 registered=1
3142631,advertise_restart,advertising=1
3243189,connect,handle=1 slot=0 peer=74:41:80:71:fc:64 interval_units=24 timeout_ms=720 mtu=23
3243518,mtu,handle=1 value=255
3244148,tx_subscribed,handle=1 value=1
3244268,rx_write,handle=1 slot=0 bytes=6 accepted=6 free_before=4166
3244272,tx_frame,handle=1 slot=0 bytes=36 slices=1 mtu=255 kind=reply
3244328,rx_write,handle=1 slot=0 bytes=79 accepted=79 free_before=4166
3244331,tx_frame,handle=1 slot=0 bytes=17 slices=1 mtu=255 kind=reply
3244388,rx_write,handle=1 slot=0 bytes=6 accepted=6 free_before=4166
3244398,tx_frame,handle=1 slot=0 bytes=1640 slices=7 mtu=255 kind=reply
3244538,rx_write,handle=1 slot=0 bytes=6 accepted=6 free_before=4166
3244542,tx_frame,handle=1 slot=0 bytes=53 slices=1 mtu=255 kind=reply
3244598,rx_write,handle=1 slot=0 bytes=6 accepted=6 free_before=4166
3244604,tx_frame,handle=1 slot=0 bytes=588 slices=3 mtu=255 kind=reply
3244688,rx_write,handle=1 slot=0 bytes=6 accepted=6 free_before=4166
3244689,rx_write,handle=1 slot=0 bytes=24 accepted=24 free_before=4160
3244694,tx_frame,handle=1 slot=0 bytes=345 slices=2 mtu=255 kind=reply
3244697,tx_frame,handle=1 slot=0 bytes=308 slices=2 mtu=255 kind=reply
3244838,rx_write,handle=1 slot=0 bytes=18 accepted=18 free_before=4166
3244839,rx_write,handle=1 slot=0 bytes=24 accepted=24 free_before=4148
3244866,tx_frame,handle=1 slot=0 bytes=2022 slices=9 mtu=255 kind=reply
3244871,tx_frame,handle=1 slot=0 bytes=308 slices=2 mtu=255 kind=reply
3244988,rx_write,handle=1 slot=0 bytes=29 accepted=29 free_before=4166
3245016,tx_frame,handle=1 slot=0 bytes=2022 slices=9 mtu=255 kind=reply
3245108,rx_write,handle=1 slot=0 bytes=29 accepted=29 free_before=4166
3245131,tx_frame,handle=1 slot=0 bytes=956 slices=4 mtu=255 kind=reply
3246039,tx_subscribed,handle=1 value=0
3246039,disconnect,handle=1 slot=0 peer=74:41:80:71:fc:64 reason=531 registered=1
3246040,advertise_restart,advertising=1
3249999,connect,handle=1 slot=0 peer=74:41:80:71:fc:64 interval_units=24 timeout_ms=720 mtu=23
3250329,mtu,handle=1 value=255
3250868,tx_subscribed,handle=1 value=1
3250988,rx_write,handle=1 slot=0 bytes=6 accepted=6 free_before=4166
3250990,tx_frame,handle=1 slot=0 bytes=36 slices=1 mtu=255 kind=reply
3251049,rx_write,handle=1 slot=0 bytes=79 accepted=79 free_before=4166
3251051,tx_frame,handle=1 slot=0 bytes=17 slices=1 mtu=255 kind=reply
3251108,rx_write,handle=1 slot=0 bytes=6 accepted=6 free_before=4166
3251118,tx_frame,handle=1 slot=0 bytes=1641 slices=7 mtu=255 kind=reply
3251258,rx_write,handle=1 slot=0 bytes=6 accepted=6 free_before=4166
3251262,tx_frame,handle=1 slot=0 bytes=53 slices=1 mtu=255 kind=reply
3251318,rx_write,handle=1 slot=0 bytes=6 accepted=6 free_before=4166
3251325,tx_frame,handle=1 slot=0 bytes=588 slices=3 mtu=255 kind=reply
3251408,rx_write,handle=1 slot=0 bytes=6 accepted=6 free_before=4166
3251409,rx_write,handle=1 slot=0 bytes=24 accepted=24 free_before=4160
3251412,tx_frame,handle=1 slot=0 bytes=345 slices=2 mtu=255 kind=reply
3251415,tx_frame,handle=1 slot=0 bytes=308 slices=2 mtu=255 kind=reply
3251468,rx_write,handle=1 slot=0 bytes=18 accepted=18 free_before=4166
3251498,rx_write,handle=1 slot=0 bytes=24 accepted=24 free_before=4166
3251501,tx_frame,handle=1 slot=0 bytes=2022 slices=9 mtu=255 kind=reply
3251531,tx_frame,handle=1 slot=0 bytes=308 slices=2 mtu=255 kind=reply
3251618,rx_write,handle=1 slot=0 bytes=29 accepted=29 free_before=4166
3251645,tx_frame,handle=1 slot=0 bytes=2022 slices=9 mtu=255 kind=reply
3251738,rx_write,handle=1 slot=0 bytes=29 accepted=29 free_before=4166
3251760,tx_frame,handle=1 slot=0 bytes=956 slices=4 mtu=255 kind=reply
3252699,tx_subscribed,handle=1 value=0
3252699,disconnect,handle=1 slot=0 peer=74:41:80:71:fc:64 reason=531 registered=1
3252700,advertise_restart,advertising=1
3254769,connect,handle=1 slot=0 peer=74:41:80:71:fc:64 interval_units=24 timeout_ms=720 mtu=23
3255098,mtu,handle=1 value=255
3255638,tx_subscribed,handle=1 value=1
3255758,rx_write,handle=1 slot=0 bytes=6 accepted=6 free_before=4166
3255760,tx_frame,handle=1 slot=0 bytes=36 slices=1 mtu=255 kind=reply
3255819,rx_write,handle=1 slot=0 bytes=79 accepted=79 free_before=4166
3255821,tx_frame,handle=1 slot=0 bytes=17 slices=1 mtu=255 kind=reply
3255878,rx_write,handle=1 slot=0 bytes=6 accepted=6 free_before=4166
3255888,tx_frame,handle=1 slot=0 bytes=1641 slices=7 mtu=255 kind=reply
3256058,rx_write,handle=1 slot=0 bytes=6 accepted=6 free_before=4166
3256061,tx_frame,handle=1 slot=0 bytes=53 slices=1 mtu=255 kind=reply
3256148,rx_write,handle=1 slot=0 bytes=6 accepted=6 free_before=4166
3256153,tx_frame,handle=1 slot=0 bytes=588 slices=3 mtu=255 kind=reply
3256268,rx_write,handle=1 slot=0 bytes=6 accepted=6 free_before=4166
3256269,rx_write,handle=1 slot=0 bytes=24 accepted=24 free_before=4160
3256272,tx_frame,handle=1 slot=0 bytes=345 slices=2 mtu=255 kind=reply
3256275,tx_frame,handle=1 slot=0 bytes=308 slices=2 mtu=255 kind=reply
3256328,rx_write,handle=1 slot=0 bytes=18 accepted=18 free_before=4166
3256329,rx_write,handle=1 slot=0 bytes=24 accepted=24 free_before=4148
3256356,tx_frame,handle=1 slot=0 bytes=2022 slices=9 mtu=255 kind=reply
3256361,tx_frame,handle=1 slot=0 bytes=308 slices=2 mtu=255 kind=reply
3256479,rx_write,handle=1 slot=0 bytes=29 accepted=29 free_before=4166
3256506,tx_frame,handle=1 slot=0 bytes=2022 slices=9 mtu=255 kind=reply
3256598,rx_write,handle=1 slot=0 bytes=29 accepted=29 free_before=4166
3256621,tx_frame,handle=1 slot=0 bytes=956 slices=4 mtu=255 kind=reply
3257499,tx_subscribed,handle=1 value=0
3257499,disconnect,handle=1 slot=0 peer=74:41:80:71:fc:64 reason=531 registered=1
3257500,advertise_restart,advertising=1
3259059,connect,handle=1 slot=0 peer=74:41:80:71:fc:64 interval_units=24 timeout_ms=720 mtu=23
3259388,mtu,handle=1 value=255
3260018,tx_subscribed,handle=1 value=1
3260108,rx_write,handle=1 slot=0 bytes=6 accepted=6 free_before=4166
3260111,tx_frame,handle=1 slot=0 bytes=36 slices=1 mtu=255 kind=reply
3260169,rx_write,handle=1 slot=0 bytes=79 accepted=79 free_before=4166
3260171,tx_frame,handle=1 slot=0 bytes=17 slices=1 mtu=255 kind=reply
3260258,rx_write,handle=1 slot=0 bytes=6 accepted=6 free_before=4166
3260268,tx_frame,handle=1 slot=0 bytes=1641 slices=7 mtu=255 kind=reply
3260438,rx_write,handle=1 slot=0 bytes=6 accepted=6 free_before=4166
3260441,tx_frame,handle=1 slot=0 bytes=53 slices=1 mtu=255 kind=reply
3260498,rx_write,handle=1 slot=0 bytes=6 accepted=6 free_before=4166
3260503,tx_frame,handle=1 slot=0 bytes=588 slices=3 mtu=255 kind=reply
3260589,rx_write,handle=1 slot=0 bytes=6 accepted=6 free_before=4166
3260589,rx_write,handle=1 slot=0 bytes=24 accepted=24 free_before=4160
3260592,tx_frame,handle=1 slot=0 bytes=345 slices=2 mtu=255 kind=reply
3260595,tx_frame,handle=1 slot=0 bytes=308 slices=2 mtu=255 kind=reply
3260678,rx_write,handle=1 slot=0 bytes=18 accepted=18 free_before=4166
3260679,rx_write,handle=1 slot=0 bytes=24 accepted=24 free_before=4148
3260706,tx_frame,handle=1 slot=0 bytes=2022 slices=9 mtu=255 kind=reply
3260711,tx_frame,handle=1 slot=0 bytes=308 slices=2 mtu=255 kind=reply
3260798,rx_write,handle=1 slot=0 bytes=29 accepted=29 free_before=4166
3260826,tx_frame,handle=1 slot=0 bytes=2022 slices=9 mtu=255 kind=reply
3261008,rx_write,handle=1 slot=0 bytes=29 accepted=29 free_before=4166
3261031,tx_frame,handle=1 slot=0 bytes=956 slices=4 mtu=255 kind=reply
3261759,tx_subscribed,handle=1 value=0
3261759,disconnect,handle=1 slot=0 peer=74:41:80:71:fc:64 reason=531 registered=1
3261761,advertise_restart,advertising=1
3262719,connect,handle=1 slot=0 peer=74:41:80:71:fc:64 interval_units=24 timeout_ms=720 mtu=23
3263048,mtu,handle=1 value=255
3263618,tx_subscribed,handle=1 value=1
3263738,rx_write,handle=1 slot=0 bytes=6 accepted=6 free_before=4166
3263741,tx_frame,handle=1 slot=0 bytes=36 slices=1 mtu=255 kind=reply
3263829,rx_write,handle=1 slot=0 bytes=79 accepted=79 free_before=4166
3263831,tx_frame,handle=1 slot=0 bytes=17 slices=1 mtu=255 kind=reply
3263888,rx_write,handle=1 slot=0 bytes=6 accepted=6 free_before=4166
3263898,tx_frame,handle=1 slot=0 bytes=1641 slices=7 mtu=255 kind=reply
3264038,rx_write,handle=1 slot=0 bytes=6 accepted=6 free_before=4166
3264041,tx_frame,handle=1 slot=0 bytes=53 slices=1 mtu=255 kind=reply
3264128,rx_write,handle=1 slot=0 bytes=6 accepted=6 free_before=4166
3264133,tx_frame,handle=1 slot=0 bytes=588 slices=3 mtu=255 kind=reply
3264218,rx_write,handle=1 slot=0 bytes=6 accepted=6 free_before=4166
3264219,rx_write,handle=1 slot=0 bytes=24 accepted=24 free_before=4160
3264222,tx_frame,handle=1 slot=0 bytes=345 slices=2 mtu=255 kind=reply
3264225,tx_frame,handle=1 slot=0 bytes=308 slices=2 mtu=255 kind=reply
3264278,rx_write,handle=1 slot=0 bytes=18 accepted=18 free_before=4166
3264305,tx_frame,handle=1 slot=0 bytes=2022 slices=9 mtu=255 kind=reply
3264338,rx_write,handle=1 slot=0 bytes=24 accepted=24 free_before=4166
3264342,tx_frame,handle=1 slot=0 bytes=308 slices=2 mtu=255 kind=reply
3264429,rx_write,handle=1 slot=0 bytes=29 accepted=29 free_before=4166
3264456,tx_frame,handle=1 slot=0 bytes=2022 slices=9 mtu=255 kind=reply
3264578,rx_write,handle=1 slot=0 bytes=29 accepted=29 free_before=4166
3264601,tx_frame,handle=1 slot=0 bytes=956 slices=4 mtu=255 kind=reply
3265449,tx_subscribed,handle=1 value=0
3265449,disconnect,handle=1 slot=0 peer=74:41:80:71:fc:64 reason=531 registered=1
3265451,advertise_restart,advertising=1
3266529,connect,handle=1 slot=0 peer=74:41:80:71:fc:64 interval_units=24 timeout_ms=720 mtu=23
3266889,mtu,handle=1 value=255
3267458,tx_subscribed,handle=1 value=1
3267578,rx_write,handle=1 slot=0 bytes=6 accepted=6 free_before=4166
3267580,tx_frame,handle=1 slot=0 bytes=36 slices=1 mtu=255 kind=reply
3267639,rx_write,handle=1 slot=0 bytes=79 accepted=79 free_before=4166
3267641,tx_frame,handle=1 slot=0 bytes=17 slices=1 mtu=255 kind=reply
3267698,rx_write,handle=1 slot=0 bytes=6 accepted=6 free_before=4166
3267708,tx_frame,handle=1 slot=0 bytes=1641 slices=7 mtu=255 kind=reply
3267848,rx_write,handle=1 slot=0 bytes=6 accepted=6 free_before=4166
3267850,tx_frame,handle=1 slot=0 bytes=53 slices=1 mtu=255 kind=reply
3267908,rx_write,handle=1 slot=0 bytes=6 accepted=6 free_before=4166
3267914,tx_frame,handle=1 slot=0 bytes=588 slices=3 mtu=255 kind=reply
3267998,rx_write,handle=1 slot=0 bytes=6 accepted=6 free_before=4166
3267999,rx_write,handle=1 slot=0 bytes=24 accepted=24 free_before=4160
3268003,tx_frame,handle=1 slot=0 bytes=345 slices=2 mtu=255 kind=reply
3268006,tx_frame,handle=1 slot=0 bytes=308 slices=2 mtu=255 kind=reply
3268059,rx_write,handle=1 slot=0 bytes=18 accepted=18 free_before=4166
3268086,tx_frame,handle=1 slot=0 bytes=2022 slices=9 mtu=255 kind=reply
3268088,rx_write,handle=1 slot=0 bytes=24 accepted=24 free_before=4166
3268094,tx_frame,handle=1 slot=0 bytes=308 slices=2 mtu=255 kind=reply
3268179,rx_write,handle=1 slot=0 bytes=29 accepted=29 free_before=4166
3268206,tx_frame,handle=1 slot=0 bytes=2022 slices=9 mtu=255 kind=reply
3268299,rx_write,handle=1 slot=0 bytes=29 accepted=29 free_before=4166
3268322,tx_frame,handle=1 slot=0 bytes=956 slices=4 mtu=255 kind=reply
3269289,tx_subscribed,handle=1 value=0
3269289,disconnect,handle=1 slot=0 peer=74:41:80:71:fc:64 reason=531 registered=1
3269290,advertise_restart,advertising=1
3272229,connect,handle=1 slot=0 peer=74:41:80:71:fc:64 interval_units=24 timeout_ms=720 mtu=23
3272559,mtu,handle=1 value=255
3273098,tx_subscribed,handle=1 value=1
3273248,rx_write,handle=1 slot=0 bytes=6 accepted=6 free_before=4166
3273250,tx_frame,handle=1 slot=0 bytes=36 slices=1 mtu=255 kind=reply
3273279,rx_write,handle=1 slot=0 bytes=79 accepted=79 free_before=4166
3273281,tx_frame,handle=1 slot=0 bytes=17 slices=1 mtu=255 kind=reply
3273339,rx_write,handle=1 slot=0 bytes=6 accepted=6 free_before=4166
3273348,tx_frame,handle=1 slot=0 bytes=1641 slices=7 mtu=255 kind=reply
3273489,rx_write,handle=1 slot=0 bytes=6 accepted=6 free_before=4166
3273491,tx_frame,handle=1 slot=0 bytes=53 slices=1 mtu=255 kind=reply
3273549,rx_write,handle=1 slot=0 bytes=6 accepted=6 free_before=4166
3273553,tx_frame,handle=1 slot=0 bytes=588 slices=3 mtu=255 kind=reply
3273638,rx_write,handle=1 slot=0 bytes=6 accepted=6 free_before=4166
3273639,rx_write,handle=1 slot=0 bytes=24 accepted=24 free_before=4160
3273642,tx_frame,handle=1 slot=0 bytes=345 slices=2 mtu=255 kind=reply
3273645,tx_frame,handle=1 slot=0 bytes=308 slices=2 mtu=255 kind=reply
3273699,rx_write,handle=1 slot=0 bytes=18 accepted=18 free_before=4166
3273726,tx_frame,handle=1 slot=0 bytes=2022 slices=9 mtu=255 kind=reply
3273729,rx_write,handle=1 slot=0 bytes=24 accepted=24 free_before=4166
3273761,tx_frame,handle=1 slot=0 bytes=308 slices=2 mtu=255 kind=reply
3273849,rx_write,handle=1 slot=0 bytes=29 accepted=29 free_before=4166
3273877,tx_frame,handle=1 slot=0 bytes=2022 slices=9 mtu=255 kind=reply
3273969,rx_write,handle=1 slot=0 bytes=29 accepted=29 free_before=4166
3273991,tx_frame,handle=1 slot=0 bytes=956 slices=4 mtu=255 kind=reply
3274989,tx_subscribed,handle=1 value=0
3274989,disconnect,handle=1 slot=0 peer=74:41:80:71:fc:64 reason=531 registered=1
3274991,advertise_restart,advertising=1
3278979,connect,handle=1 slot=0 peer=74:41:80:71:fc:64 interval_units=24 timeout_ms=720 mtu=23
3279309,mtu,handle=1 value=255
3279879,tx_subscribed,handle=1 value=1
3279999,rx_write,handle=1 slot=0 bytes=6 accepted=6 free_before=4166
3280001,tx_frame,handle=1 slot=0 bytes=36 slices=1 mtu=255 kind=reply
3280059,rx_write,handle=1 slot=0 bytes=79 accepted=79 free_before=4166
3280061,tx_frame,handle=1 slot=0 bytes=17 slices=1 mtu=255 kind=reply
3280119,rx_write,handle=1 slot=0 bytes=6 accepted=6 free_before=4166
3280128,tx_frame,handle=1 slot=0 bytes=1641 slices=7 mtu=255 kind=reply
3280329,rx_write,handle=1 slot=0 bytes=6 accepted=6 free_before=4166
3280331,tx_frame,handle=1 slot=0 bytes=53 slices=1 mtu=255 kind=reply
3280389,rx_write,handle=1 slot=0 bytes=6 accepted=6 free_before=4166
3280393,tx_frame,handle=1 slot=0 bytes=588 slices=3 mtu=255 kind=reply
3280479,rx_write,handle=1 slot=0 bytes=6 accepted=6 free_before=4166
3280479,rx_write,handle=1 slot=0 bytes=24 accepted=24 free_before=4160
3280482,tx_frame,handle=1 slot=0 bytes=345 slices=2 mtu=255 kind=reply
3280485,tx_frame,handle=1 slot=0 bytes=308 slices=2 mtu=255 kind=reply
3280539,rx_write,handle=1 slot=0 bytes=18 accepted=18 free_before=4166
3280566,tx_frame,handle=1 slot=0 bytes=2022 slices=9 mtu=255 kind=reply
3280569,rx_write,handle=1 slot=0 bytes=24 accepted=24 free_before=4166
3280574,tx_frame,handle=1 slot=0 bytes=308 slices=2 mtu=255 kind=reply
3280659,rx_write,handle=1 slot=0 bytes=29 accepted=29 free_before=4166
3280686,tx_frame,handle=1 slot=0 bytes=2022 slices=9 mtu=255 kind=reply
3280809,rx_write,handle=1 slot=0 bytes=29 accepted=29 free_before=4166
3280831,tx_frame,handle=1 slot=0 bytes=956 slices=4 mtu=255 kind=reply
3281889,tx_subscribed,handle=1 value=0
3281890,disconnect,handle=1 slot=0 peer=74:41:80:71:fc:64 reason=531 registered=1
3281890,advertise_restart,advertising=1
3284769,connect,handle=1 slot=0 peer=74:41:80:71:fc:64 interval_units=24 timeout_ms=720 mtu=23
3285129,mtu,handle=1 value=255
3285699,tx_subscribed,handle=1 value=1
3285849,rx_write,handle=1 slot=0 bytes=6 accepted=6 free_before=4166
3285851,tx_frame,handle=1 slot=0 bytes=36 slices=1 mtu=255 kind=reply
3285909,rx_write,handle=1 slot=0 bytes=79 accepted=79 free_before=4166
3285911,tx_frame,handle=1 slot=0 bytes=17 slices=1 mtu=255 kind=reply
3285969,rx_write,handle=1 slot=0 bytes=6 accepted=6 free_before=4166
3285979,tx_frame,handle=1 slot=0 bytes=1641 slices=7 mtu=255 kind=reply
3286119,rx_write,handle=1 slot=0 bytes=6 accepted=6 free_before=4166
3286121,tx_frame,handle=1 slot=0 bytes=53 slices=1 mtu=255 kind=reply
3286179,rx_write,handle=1 slot=0 bytes=6 accepted=6 free_before=4166
3286183,tx_frame,handle=1 slot=0 bytes=588 slices=3 mtu=255 kind=reply
3286269,rx_write,handle=1 slot=0 bytes=6 accepted=6 free_before=4166
3286269,rx_write,handle=1 slot=0 bytes=24 accepted=24 free_before=4160
3286272,tx_frame,handle=1 slot=0 bytes=345 slices=2 mtu=255 kind=reply
3286275,tx_frame,handle=1 slot=0 bytes=308 slices=2 mtu=255 kind=reply
3286329,rx_write,handle=1 slot=0 bytes=18 accepted=18 free_before=4166
3286356,tx_frame,handle=1 slot=0 bytes=2022 slices=9 mtu=255 kind=reply
3286359,rx_write,handle=1 slot=0 bytes=24 accepted=24 free_before=4166
3286364,tx_frame,handle=1 slot=0 bytes=308 slices=2 mtu=255 kind=reply
3286449,rx_write,handle=1 slot=0 bytes=29 accepted=29 free_before=4166
3286476,tx_frame,handle=1 slot=0 bytes=2022 slices=9 mtu=255 kind=reply
3286599,rx_write,handle=1 slot=0 bytes=29 accepted=29 free_before=4166
